FECHA (YYMMDD);HORA (HHMM);;
200831;0700;3,82555;
200831;0800;4,83434;
200831;0900;8,4268;
200831;1000;10,7349;
200831;1100;12,9098;
200831;1200;13,6346;
200831;1300;14,6011;
200831;1400;15,4677;
200831;1500;16,0266;
200831;1600;16,2929;
200831;1700;16,0341;
200831;1800;14,6169;
200831;1900;12,0835;
200831;2000;9,94167;
200831;2100;8,56935;
200831;2200;7,77628;
200831;2300;7,36787;
200901;0000;6,8928;
200901;0100;7,2344;
200901;0200;7,50102;
200901;0300;7,5676;
200901;0400;7,68418;
200901;0500;7,63412;
200901;0600;7,47574;
200901;0700;7,34232;
200901;0800;7,41726;
200901;0900;7,31718;
200901;1000;7,49211;
200901;1100;7,81704;
200901;1200;8,64226;
200901;1300;9,72546;
200901;1400;10,742;
200901;1500;11,4834;
200901;1600;11,9917;
200901;1700;12,3443;
200901;1800;12,1108;
200901;1900;10,7606;
200901;2000;10,2104;
200901;2100;9,7603;
200901;2200;9,53517;
200901;2300;9,29335;
200902;0000;8,58482;
200902;0100;8,20134;
200902;0200;7,08393;
200902;0300;5,7172;
200902;0400;5,54214;
200902;0500;6,26714;
200902;0600;6,29207;
200902;0700;5,55862;
200902;0800;5,38357;
200902;0900;8,20866;
200902;1000;10,7002;
200902;1100;11,8501;
200902;1200;13,525;
200902;1300;14,6694;
200902;1400;15,6109;
200902;1500;16,6631;
200902;1600;17,1045;
200902;1700;16,9875;
200902;1800;16,5122;
200902;1900;14,8185;
200902;2000;13,1767;
200902;2100;11,7766;
200902;2200;10,3431;
200902;2300;9,05957;
200903;0000;9,03445;
200903;0100;8,73433;
200903;0200;8,13419;
200903;0300;7,42536;
200903;0400;6,96693;
200903;0500;7,79188;
200903;0600;7,66679;
200903;0700;6,86674;
200903;0800;6,8;
200903;0900;8,661;
200903;1000;11,3775;
200903;1100;13,1357;
200903;1200;14,4939;
200903;1300;16,2542;
200903;1400;17,2373;
200903;1500;18,6454;
200903;1600;19,0534;
200903;1700;18,6698;
200903;1800;17,2861;
200903;1900;15,1763;
200903;2000;12,5594;
200903;2100;11,4343;
200903;2200;11,2591;
200903;2300;10,7507;
200904;0000;10,3256;
200904;0100;9,85878;
200904;0200;9,95863;
200904;0300;9,80016;
200904;0400;9,375;
200904;0500;8,87773;
200904;0600;9,31923;
200904;0700;9,03558;
200904;0800;9,27713;
200904;0900;10,1603;
200904;1000;11,6936;
200904;1100;14,5768;
200904;1200;16,7616;
200904;1300;16,2197;
200904;1400;16,4194;
200904;1500;18,3443;
200904;1600;18,944;
200904;1700;17,9603;
200904;1800;15,7426;
200904;1900;13,434;
200904;2000;11,4339;
200904;2100;10,4171;
200904;2200;9,05861;
200904;2300;8,35847;
200905;0000;8,3;
200905;0100;9,07762;
200905;0200;9,63585;
200905;0300;9,36067;
200905;0400;8,90224;
200905;0500;9,10213;
200905;0600;8,19365;
200905;0700;7,80924;
200905;0800;8,0184;
200905;0900;8,79321;
200905;1000;9,6431;
200905;1100;11,9346;
200905;1200;13,4761;
200905;1300;14,891;
200905;1400;16,0434;
200905;1500;17,0764;
200905;1600;17,2262;
200905;1700;17,3092;
200905;1800;16,2423;
200905;1900;14,5335;
200905;2000;13,075;
200905;2100;11,2358;
200905;2200;10,5941;
200905;2300;9,19394;
200906;0000;8,98549;
200906;0100;8,09375;
200906;0200;6,93431;
200906;0300;6,11758;
200906;0400;5,4925;
200906;0500;5,55077;
200906;0600;4,93402;
200906;0700;4,12563;
200906;0800;5,72556;
200906;0900;9,8343;
200906;1000;12,5258;
200906;1100;15,1007;
200906;1200;16,9094;
200906;1300;18,6591;
200906;1400;20,0005;
200906;1500;21,1836;
200906;1600;21,4083;
200906;1700;20,7139;
200906;1800;19,0136;
200906;1900;17,5217;
200906;2000;15,3357;
200906;2100;13,6189;
200906;2200;11,9604;
200906;2300;10,677;
200907;0000;9,81847;
200907;0100;9,42665;
200907;0200;8,86816;
200907;0300;7,87566;
200907;0400;6,95058;
200907;0500;6,4922;
200907;0600;5,74212;
200907;0700;5,40871;
200907;0800;6,94197;
200907;0900;10,7338;
200907;1000;12,7586;
200907;1100;15,4835;
200907;1200;16,8917;
200907;1300;18,4311;
200907;1400;19,4808;
200907;1500;20,9137;
200907;1600;21,5468;
200907;1700;20,1965;
200907;1800;18,7877;
200907;1900;16,9041;
200907;2000;15,5019;
200907;2100;14,2017;
200907;2200;12,6932;
200907;2300;11,8846;
200908;0000;11,5929;
200908;0100;10,801;
200908;0200;10,4176;
200908;0300;9,84239;
200908;0400;8,82555;
200908;0500;9,01707;
200908;0600;8,79192;
200908;0700;9,06679;
200908;0800;9,175;
200908;0900;9,40257;
200908;1000;10,3857;
200908;1100;10,269;
200908;1200;10,9021;
200908;1300;10,9853;
200908;1400;11,2268;
200908;1500;11,2767;
200908;1600;10,8515;
200908;1700;11,0014;
200908;1800;10,8763;
200908;1900;10,4178;
200908;2000;10,2677;
200908;2100;9,95926;
200908;2200;9,61746;
200908;2300;9,54234;
200909;0000;9,45885;
200909;0100;9,35875;
200909;0200;9,30861;
200909;0300;9,28348;
200909;0400;9,06667;
200909;0500;9,1777;
200909;0600;9,3026;
200909;0700;8,99409;
200909;0800;9,21063;
200909;0900;12,2771;
200909;1000;14,8103;
200909;1100;16,2787;
200909;1200;17,7784;
200909;1300;19,3948;
200909;1400;20,7528;
200909;1500;21,7358;
200909;1600;22,3523;
200909;1700;21,927;
200909;1800;20,6433;
200909;1900;18,418;
200909;2000;16,1011;
200909;2100;14,0754;
200909;2200;12,7002;
200909;2300;12,5751;
200910;0000;11,2;
200910;0100;10,5526;
200910;0200;9,86087;
200910;0300;9,21904;
200910;0400;8,80229;
200910;0500;8,10214;
200910;0600;8,17699;
200910;0700;7,72591;
200910;0800;8,66837;
200910;0900;13,3849;
200910;1000;15,9014;
200910;1100;16,7358;
200910;1200;17,2606;
200910;1300;18,302;
200910;1400;19,2017;
200910;1500;19,8764;
200910;1600;20,3011;
200910;1700;20,4176;
200910;1800;19,3256;
200910;1900;17,4253;
200910;2000;15,65;
200910;2100;14,3446;
200910;2200;13,2694;
200910;2300;12,2109;
200911;0000;11,0941;
200911;0100;10,0606;
200911;0200;9,16046;
200911;0300;8,8353;
200911;0400;8,14351;
200911;0500;8,20999;
200911;0600;7,37576;
200911;0700;7,36736;
200911;0800;8,07623;
200911;0900;10,8678;
200911;1000;13,3093;
200911;1100;15,0341;
200911;1200;16,618;
200911;1300;18,4259;
200911;1400;20,0506;
200911;1500;20,5003;
200911;1600;20,575;
200911;1700;20,6391;
200911;1800;20,0555;
200911;1900;17,9635;
200911;2000;15,9442;
200911;2100;15,0106;
200911;2200;12,6772;
200911;2300;10,7603;
200912;0000;9,4852;
200912;0100;8,67673;
200912;0200;8,35156;
200912;0300;7,25069;
200912;0400;6,83395;
200912;0500;6,20053;
200912;0600;5,29212;
200912;0700;4,88371;
200912;0800;6,59198;
200912;0900;11,0672;
200912;1000;13,4003;
200912;1100;15,7751;
200912;1200;18,0667;
200912;1300;19,3976;
200912;1400;20,048;
200912;1500;20,9226;
200912;1600;20,7139;
200912;1700;19,972;
200912;1800;18,9883;
200912;1900;16,5629;
200912;2000;14,6438;
200912;2100;12,2937;
200912;2200;11,4518;
200912;2300;10,1183;
200913;0000;9,05977;
200913;0100;8,55125;
200913;0200;8,16774;
200913;0300;7,22544;
200913;0400;6,76702;
200913;0500;6,20026;
200913;0600;5,59184;
200913;0700;5,06676;
200913;0800;7,08333;
200913;0900;11,0452;
200913;1000;13,745;
200913;1100;15,4114;
200913;1200;17,9475;
200913;1300;18,9055;
200913;1400;20,7884;
200913;1500;21,7048;
200913;1600;22,1145;
200913;1700;21,7457;
200913;1800;20,7787;
200913;1900;18,6866;
200913;2000;15,7765;
200913;2100;13,2846;
200913;2200;11,7428;
200913;2300;10,7592;
200914;0000;10,1174;
200914;0100;8,99222;
200914;0200;8,09204;
200914;0300;7,36676;
200914;0400;6,78333;
200914;0500;6,00173;
200914;0600;6,0433;
200914;0700;5,68487;
200914;0800;8,59459;
200914;0900;12,6944;
200914;1000;16,3051;
200914;1100;19,8714;
200914;1200;22,6961;
200914;1300;24,854;
200914;1400;26,6703;
200914;1500;27,2851;
200914;1600;27,1362;
200914;1700;26,1526;
200914;1800;23,8189;
200914;1900;20,1268;
200914;2000;17,4432;
200914;2100;15,3839;
200914;2200;13,4837;
200914;2300;11,9669;
200915;0000;10,7333;
200915;0100;9,83678;
200915;0200;8,7616;
200915;0300;8,32808;
200915;0400;7,71812;
200915;0500;7,38469;
200915;0600;6,74294;
200915;0700;6,80119;
200915;0800;6,66777;
200915;0900;8,86868;
200915;1000;9,77682;
200915;1100;12,185;
200915;1200;14,1765;
200915;1300;14,6346;
200915;1400;15,0178;
200915;1500;15,4426;
200915;1600;16,1932;
200915;1700;15,6839;
200915;1800;13,8004;
200915;1900;12,0835;
200915;2000;10,8833;
200915;2100;10,2368;
200915;2200;9,5616;
200915;2300;9,29475;
200916;0000;9,22791;
200916;0100;9,14439;
200916;0200;9,14421;
200916;0300;9,36069;
200916;0400;10,0272;
200916;0500;9,98532;
200916;0600;9,6768;
200916;0700;9,62663;
200916;0800;10,1848;
200916;0900;11,2763;
200916;1000;13,0678;
200916;1100;15,4842;
200916;1200;17,4515;
200916;1300;19,1094;
200916;1400;19,9757;
200916;1500;21,1921;
200916;1600;21,9417;
200916;1700;21,6236;
200916;1800;20,7732;
200916;1900;18,9644;
200916;2000;17,0225;
200916;2100;15,261;
200916;2200;13,9942;
200916;2300;12,9691;
200917;0000;12,2022;
200917;0100;11,5103;
200917;0200;10,9268;
200917;0300;10,2183;
200917;0400;10,1764;
200917;0500;9,24292;
200917;0600;9,02606;
200917;0700;8,58423;
200917;0800;10,6424;
200917;0900;14,6839;
200917;1000;17,6424;
200917;1100;18,8587;
200917;1200;21,2333;
200917;1300;22,6069;
200917;1400;24,2565;
200917;1500;25,3895;
200917;1600;26,4058;
200917;1700;26,1971;
200917;1800;25,0384;
200917;1900;22,5297;
200917;2000;20,296;
200917;2100;17,6873;
200917;2200;15,5435;
200917;2300;14,5183;
200918;0000;13,2347;
200918;0100;12,5096;
200918;0200;11,3678;
200918;0300;10,7842;
200918;0400;10,034;
200918;0500;9,43385;
200918;0600;8,98367;
200918;0700;9,15016;
200918;0800;11,7417;
200918;0900;15,1118;
200918;1000;17,5066;
200918;1100;19,7645;
200918;1200;21,7726;
200918;1300;23,5555;
200918;1400;25,0301;
200918;1500;25,9631;
200918;1600;25,8877;
200918;1700;25,0207;
200918;1800;23,712;
200918;1900;21,6616;
200918;2000;19,5446;
200918;2100;17,5193;
200918;2200;15,5844;
200918;2300;13,4842;
200919;0000;12,3174;
200919;0100;11,5338;
200919;0200;10,6837;
200919;0300;10,7419;
200919;0400;9,64168;
200919;0500;9,01178;
200919;0600;8,49493;
200919;0700;8,11143;
200919;0800;11,9029;
200919;0900;16,1805;
200919;1000;18,2301;
200919;1100;20,7798;
200919;1200;22,9294;
200919;1300;25,1207;
200919;1400;26,562;
200919;1500;27,1283;
200919;1600;26,8446;
200919;1700;25,6859;
200919;1800;23,8105;
200919;1900;21,0435;
200919;2000;18,6598;
200919;2100;16,9761;
200919;2200;15,6837;
200919;2300;14,2835;
200920;0000;12,8917;
200920;0100;11,4368;
200920;0200;10,77;
200920;0300;10,4281;
200920;0400;10,0029;
200920;0500;9,36105;
200920;0600;8,72754;
200920;0700;8,4357;
200920;0800;10,8772;
200920;0900;15,2687;
200920;1000;18,1287;
200920;1100;20,9033;
200920;1200;22,7029;
200920;1300;23,6193;
200920;1400;24,4439;
200920;1500;24,9837;
200920;1600;25,0515;
200920;1700;23,7928;
200920;1800;21,7424;
200920;1900;18,5004;
200920;2000;16,1583;
200920;2100;14,4785;
200920;2200;12,9783;
200920;2300;11,8364;
200921;0000;10,7446;
200921;0100;10,1777;
200921;0200;8,96086;
200921;0300;8,01064;
200921;0400;7,56773;
200921;0500;7,43432;
200921;0600;7,30923;
200921;0700;7,05914;
200921;0800;8,31808;
200921;0900;12,1845;
200921;1000;16,1021;
200921;1100;18,7518;
200921;1200;22,0098;
200921;1300;23,1428;
200921;1400;24,859;
200921;1500;26,4254;
200921;1600;25,5917;
200921;1700;23,9486;
200921;1800;22,6315;
200921;1900;21,1812;
200921;2000;19,0058;
200921;2100;17,6637;
200921;2200;16,5468;
200921;2300;15,2941;
200922;0000;14,0355;
200922;0100;13,4187;
200922;0200;12,5768;
200922;0300;12,4266;
200922;0400;11,5014;
200922;0500;10,793;
200922;0600;10,3111;
200922;0700;10,0009;
200922;0800;12,384;
200922;0900;16,2428;
200922;1000;19,184;
200922;1100;21,6087;
200922;1200;23,35;
200922;1300;24,4236;
200922;1400;25,4232;
200922;1500;26,0729;
200922;1600;26,2558;
200922;1700;25,7137;
200922;1800;24,2551;
200922;1900;22,463;
200922;2000;20,321;
200922;2100;18,679;
200922;2200;17,2119;
200922;2300;15,8683;
200923;0000;14,4014;
200923;0100;13,3096;
200923;0200;12,5344;
200923;0300;11,9676;
200923;0400;11,3257;
200923;0500;11,0422;
200923;0600;10,7003;
200923;0700;10,4502;
200923;0800;12,375;
200923;0900;16,6736;
200923;1000;20,0816;
200923;1100;21,5812;
200923;1200;24,1558;
200923;1300;25,6805;
200923;1400;26,5551;
200923;1500;27,3714;
200923;1600;27,1211;
200923;1700;25,9873;
200923;1800;24,7037;
200923;1900;22,9783;
200923;2000;21,0196;
200923;2100;19,4193;
200923;2200;17,7439;
200923;2300;16,5018;
200924;0000;15,5174;
200924;0100;15,8922;
200924;0200;15,0837;
200924;0300;13,7919;
200924;0400;13,2167;
200924;0500;12,1367;
200924;0600;11,27;
200924;0700;10,9031;
200924;0800;12,6862;
200924;0900;16,7472;
200924;1000;19,5884;
200924;1100;21,4798;
200924;1200;23,6711;
200924;1300;24,7707;
200924;1400;24,8036;
200924;1500;23,5033;
200924;1600;21,1362;
200924;1700;18,7693;
200924;1800;16,4689;
200924;1900;14,4426;
200924;2000;12,659;
200924;2100;11,5255;
200924;2200;10,7587;
200924;2300;10,2419;
200925;0000;9,86665;
200925;0100;9,46178;
200925;0200;9,10327;
200925;0300;9,29401;
200925;0400;9,31956;
200925;0500;9,09439;
200925;0600;9,13588;
200925;0700;9,3607;
200925;0800;9,44386;
200925;0900;9,38535;
200925;1000;9,63516;
200925;1100;10,1767;
200925;1200;10,6432;
200925;1300;10,743;
200925;1400;11,2428;
200925;1500;11,4592;
200925;1600;11,434;
200925;1700;11,8089;
200925;1800;12,0254;
200925;1900;11,3502;
200925;2000;10,2667;
200925;2100;9,86179;
200925;2200;9,67827;
200925;2300;9,28642;
200926;0000;8,98624;
200926;0100;8,65271;
200926;0200;8,60254;
200926;0300;8,50235;
200926;0400;8,40221;
200926;0500;8,34366;
200926;0600;8,3268;
200926;0700;8,3933;
200926;0800;9,30147;
200926;0900;10,4763;
200926;1000;11,7094;
200926;1100;13,4759;
200926;1200;14,934;
200926;1300;16,0428;
200926;1400;17,4007;
200926;1500;18,3754;
200926;1600;18,4;
200926;1700;18,3486;
200926;1800;16,8898;
200926;1900;15,0114;
200926;2000;13,4446;
200926;2100;12,0027;
200926;2200;10,7942;
200926;2300;9,56902;
200927;0000;9,25217;
200927;0100;8,36032;
200927;0200;7,51757;
200927;0300;6,83414;
200927;0400;6,53405;
200927;0500;6,1423;
200927;0600;5,6172;
200927;0700;5,39212;
200927;0800;9,03406;
200927;0900;12,9256;
200927;1000;14,2754;
200927;1100;16,4754;
200927;1200;18,7083;
200927;1300;20,1819;
200927;1400;21,5232;
200927;1500;22,3812;
200927;1600;22,7725;
200927;1700;22,6221;
200927;1800;21,7801;
200927;1900;19,588;
200927;2000;17,246;
200927;2100;15,227;
200927;2200;12,9518;
200927;2300;11,4683;
200928;0000;11,2597;
200928;0100;10,3763;
200928;0200;9,5844;
200928;0300;8,82588;
200928;0400;8,22571;
200928;0500;8,1422;
200928;0600;6,8835;
200928;0700;6,63342;
200928;0800;10,975;
200928;0900;14,8202;
200928;1000;16,1899;
200928;1100;17,8395;
200928;1200;19,6808;
200928;1300;22,1388;
200928;1400;22,7718;
200928;1500;23,563;
200928;1600;23,7127;
200928;1700;22,6457;
200928;1800;19,812;
200928;1900;16,87;
200928;2000;14,2848;
200928;2100;11,8763;
200928;2200;9,7511;
200928;2300;8,74258;
200929;0000;8,26741;
200929;0100;7,92528;
200929;0200;7,98352;
200929;0300;8,01686;
200929;0400;8,2;
200929;0500;8,31178;
200929;0600;8,22827;
200929;0700;7,90989;
200929;0800;7,55147;
200929;0900;8,50275;
200929;1000;10,1026;
200929;1100;11,5024;
200929;1200;13,3689;
200929;1300;13,7603;
200929;1400;13,8601;
200929;1500;15,7849;
200929;1600;16,8696;
200929;1700;16,4844;
200929;1800;15,6928;
200929;1900;13,9176;
200929;2000;12,0174;
200929;2100;10,6255;
200929;2200;9,47537;
200929;2300;8,75853;
200930;0000;7,76667;
200930;0100;7,01004;
200930;0200;6,2183;
200930;0300;5,65986;
200930;0400;5,92645;
200930;0500;6,67635;
200930;0600;6,35126;
200930;0700;5,50951;
200930;0800;7,65942;
200930;0900;10,002;
200930;1000;11,9601;
200930;1100;13,4433;
200930;1200;14,9431;
200930;1300;15,9763;
200930;1400;17,1522;
200930;1500;17,5685;
200930;1600;17,8106;
200930;1700;16,9344;
200930;1800;15,4921;
200930;1900;13,2169;
200930;2000;12,0833;
200930;2100;11,3784;
200930;2200;10,4783;
200930;2300;9,68642;
201001;0000;9,11957;
201001;0100;8,81105;
201001;0200;8,33586;
201001;0300;8,46901;
201001;0400;8,45216;
201001;0500;8,15198;
201001;0600;8,15179;
201001;0700;8,2433;
201001;0800;9,00981;
201001;0900;11,118;
201001;1000;11,6178;
201001;1100;13,1342;
201001;1200;15,084;
201001;1300;16,4511;
201001;1400;17,6674;
201001;1500;18,2671;
201001;1600;18,2667;
201001;1700;17,6736;
201001;1800;16,4898;
201001;1900;14,4531;
201001;2000;12,4112;
201001;2100;11,0444;
201001;2200;10,1692;
201001;2300;9,31067;
201002;0000;8,31883;
201002;0100;7,15099;
201002;0200;6,7259;
201002;0300;6,0008;
201002;0400;5,41738;
201002;0500;4,84229;
201002;0600;4,45053;
201002;0700;4,60878;
201002;0800;7,55869;
201002;0900;10,1839;
201002;1000;12,1421;
201002;1100;13,4835;
201002;1200;15,0083;
201002;1300;16,5152;
201002;1400;17,2898;
201002;1500;17,8145;
201002;1600;17,9225;
201002;1700;16,9887;
201002;1800;15,6525;
201002;1900;13,3773;
201002;2000;11,0355;
201002;2100;10,0603;
201002;2200;9,3768;
201002;2300;8,45995;
201003;0000;7,69239;
201003;0100;6,62563;
201003;0200;5,7422;
201003;0300;5,34211;
201003;0400;4,63368;
201003;0500;4,42526;
201003;0600;4,0835;
201003;0700;3,89171;
201003;0800;7,79167;
201003;0900;9,46181;
201003;1000;11,0116;
201003;1100;11,9698;
201003;1200;13,3112;
201003;1300;14,6111;
201003;1400;15,4193;
201003;1500;16,3298;
201003;1600;16,6377;
201003;1700;16,5207;
201003;1800;15,4268;
201003;1900;13,3266;
201003;2000;10,7765;
201003;2100;9,29295;
201003;2200;8,2511;
201003;2300;7,47546;
201004;0000;6,71703;
201004;0100;6,15028;
201004;0200;6,43351;
201004;0300;7,07509;
201004;0400;6,96667;
201004;0500;6,43505;
201004;0600;5,1183;
201004;0700;4,10988;
201004;0800;7,2848;
201004;0900;9,23608;
201004;1000;10,7193;
201004;1100;12,2024;
201004;1200;13,8189;
201004;1300;15,502;
201004;1400;16,4954;
201004;1500;18,0616;
201004;1600;19,1112;
201004;1700;19,5609;
201004;1800;19,6355;
201004;1900;17,9518;
201004;2000;15,6757;
201004;2100;13,5338;
201004;2200;11,2421;
201004;2300;9,66685;
201005;0000;8,93333;
201005;0100;7,95171;
201005;0200;7,07662;
201005;0300;6,61819;
201005;0400;5,94312;
201005;0500;5,48469;
201005;0600;5,22626;
201005;0700;5,44285;
201005;0800;10,8022;
201005;0900;13,427;
201005;1000;15,7518;
201005;1100;18,1116;
201005;1200;18,8112;
201005;1300;19,7025;
201005;1400;20,4189;
201005;1500;21,3768;
201005;1600;22,0197;
201005;1700;21,3761;
201005;1800;19,0507;
201005;1900;16,2004;
201005;2000;14,4333;
201005;2100;13,4451;
201005;2200;12,5866;
201005;2300;11,9364;
201006;0000;11,2529;
201006;0100;10,261;
201006;0200;9,01086;
201006;0300;8,50235;
201006;0400;8,41882;
201006;0500;8,26866;
201006;0600;8,22681;
201006;0700;8,33496;
201006;0800;8,94313;
201006;0900;10,293;
201006;1000;12,5178;
201006;1100;15,2592;
201006;1200;17,5682;
201006;1300;18,7344;
201006;1400;20,0757;
201006;1500;21,0671;
201006;1600;21,5333;
201006;1700;20,9819;
201006;1800;19,6065;
201006;1900;17,3312;
201006;2000;15,1779;
201006;2100;13,9527;
201006;2200;12,8442;
201006;2300;11,869;
201007;0000;11,0689;
201007;0100;10,3437;
201007;0200;9,5768;
201007;0300;9,25162;
201007;0400;8,7431;
201007;0500;8,23459;
201007;0600;8,00108;
201007;0700;8,06757;
201007;0800;11,684;
201007;0900;13,8338;
201007;1000;16,159;
201007;1100;18,3254;
201007;1200;20,2917;
201007;1300;21,7986;
201007;1400;22,8398;
201007;1500;23,6145;
201007;1600;23,6391;
201007;1700;23,2304;
201007;1800;22,0051;
201007;1900;19,6964;
201007;2000;17,0876;
201007;2100;15,402;
201007;2200;14,3268;
201007;2300;13,2683;
201008;0000;11,8181;
201008;0100;10,9012;
201008;0200;10,1344;
201008;0300;9,65088;
201008;0400;8,66737;
201008;0500;7,95026;
201008;0600;7,43349;
201008;0700;7,55841;
201008;0800;12;
201008;0900;15,0785;
201008;1000;17,3066;
201008;1100;18,3229;
201008;1200;20,1559;
201008;1300;21,3972;
201008;1400;22,5718;
201008;1500;23,4715;
201008;1600;23,8544;
201008;1700;23,7707;
201008;1800;22,837;
201008;1900;20,8283;
201008;2000;18,7362;
201008;2100;17,0443;
201008;2200;15,1094;
201008;2300;13,4342;
201009;0000;12,9917;
201009;0100;12,2923;
201009;0200;11,0254;
201009;0300;10,5419;
201009;0400;9,575;
201009;0500;9,02013;
201009;0600;8,46994;
201009;0700;8,76978;
201009;0800;14,2362;
201009;0900;16,3972;
201009;1000;18,5634;
201009;1100;20,9631;
201009;1200;22,9711;
201009;1300;24,429;
201009;1400;26,0704;
201009;1500;27,4033;
201009;1600;27,7946;
201009;1700;27,9943;
201009;1800;27,4605;
201009;1900;25,1935;
201009;2000;22,3182;
201009;2100;19,3178;
201009;2200;17,584;
201009;2300;17,5754;
201010;0000;17,675;
201010;0100;16,1736;
201010;0200;14,9366;
201010;0300;12,6281;
201010;0400;11,8029;
201010;0500;11,336;
201010;0600;10,8692;
201010;0700;11,2024;
201010;0800;14,2855;
201010;0900;17,1873;
201010;1000;19,187;
201010;1100;22,0366;
201010;1200;23,7279;
201010;1300;25,0693;
201010;1400;26,4689;
201010;1500;26,5435;
201010;1600;26,8098;
201010;1700;26,4178;
201010;1800;25,734;
201010;1900;23,7671;
201010;2000;21,125;
201010;2100;19,2736;
201010;2200;17,3648;
201010;2300;15,0948;
201011;0000;13,3779;
201011;0100;12,1444;
201011;0200;11,3858;
201011;0300;10,519;
201011;0400;10,3522;
201011;0500;9,72699;
201011;0600;9,01848;
201011;0700;9,59331;
201011;0800;15,5182;
201011;0900;18,7193;
201011;1000;20,5605;
201011;1100;23,3018;
201011;1200;26,3265;
201011;1300;28,1678;
201011;1400;29,384;
201011;1500;30,3921;
201011;1600;30,05;
201011;1700;29,1402;
201011;1800;27,6732;
201011;1900;25,0728;
201011;2000;22,1558;
201011;2100;20,3387;
201011;2200;18,9301;
201011;2300;17,0464;
201012;0000;15,3689;
201012;0100;14,227;
201012;0200;13,2768;
201012;0300;12,7766;
201012;0400;11,7264;
201012;0500;11,5179;
201012;0600;11,1594;
201012;0700;12,0009;
201012;0800;14,5174;
201012;0900;18,3761;
201012;1000;21,2924;
201012;1100;23,7171;
201012;1200;25,8917;
201012;1300;27,9069;
201012;1400;28,6398;
201012;1500;29,7562;
201012;1600;29,6391;
201012;1700;28,7054;
201012;1800;26,8551;
201012;1900;24,0714;
201012;2000;21,2543;
201012;2100;18,9873;
201012;2200;17,7619;
201012;2300;16,6782;
201013;0000;15,3931;
201013;0100;14,4012;
201013;0200;13,8844;
201013;0300;12,5509;
201013;0400;11,8674;
201013;0500;11,2088;
201013;0600;11,2003;
201013;0700;11,8085;
201013;0800;17,1833;
201013;0900;18,4236;
201013;1000;20,4149;
201013;1100;22,4062;
201013;1200;23,7058;
201013;1300;24,1972;
201013;1400;24,1384;
201013;1500;23,5464;
201013;1600;22,0627;
201013;1700;21,0707;
201013;1800;18,9286;
201013;1900;16,345;
201013;2000;14,8098;
201013;2100;13,593;
201013;2200;12,6344;
201013;2300;12,4926;
201014;0000;12,734;
201014;0100;12,2505;
201014;0200;11,0253;
201014;0300;10,3919;
201014;0400;10,025;
201014;0500;9,59512;
201014;0600;8,6866;
201014;0700;7,93489;
201014;0800;8,06126;
201014;0900;9,31108;
201014;1000;11,6276;
201014;1100;15,0607;
201014;1200;17,2377;
201014;1300;19,1957;
201014;1400;20,787;
201014;1500;21,7533;
201014;1600;22,5029;
201014;1700;22,5359;
201014;1800;21,5439;
201014;1900;19,6018;
201014;2000;17,8098;
201014;2100;16,5094;
201014;2200;15,4171;
201014;2300;14,6585;
201015;0000;13,9083;
201015;0100;13,5117;
201015;0200;12,745;
201015;0300;12,3281;
201015;0400;11,8529;
201015;0500;11,3777;
201015;0600;11,1525;
201015;0700;11,6691;
201015;0800;15,3189;
201015;0900;18,1957;
201015;1000;20,8454;
201015;1100;22,9283;
201015;1200;25,3362;
201015;1300;27,3526;
201015;1400;28,5689;
201015;1500;29,4837;
201015;1600;29,1432;
201015;1700;28,0511;
201015;1800;26,559;
201015;1900;23,9754;
201015;2000;21,2833;
201015;2100;19,2236;
201015;2200;17,8732;
201015;2300;16,4979;
201016;0000;15,6862;
201016;0100;14,9444;
201016;0200;13,9942;
201016;0300;12,8441;
201016;0400;11,6939;
201016;0500;10,2853;
201016;0600;9,61847;
201016;0700;9,45163;
201016;0800;9,4848;
201016;0900;10,8763;
201016;1000;14,7011;
201016;1100;16,1518;
201016;1200;17,5932;
201016;1300;19,2178;
201016;1400;21,8257;
201016;1500;22,6087;
201016;1600;23,4083;
201016;1700;23,0819;
201016;1800;22,2148;
201016;1900;20,0394;
201016;2000;17,8891;
201016;2100;15,886;
201016;2200;14,9358;
201016;2300;14,369;
201017;0000;13,2854;
201017;0100;12,7353;
201017;0200;12,3518;
201017;0300;11,7599;
201017;0400;11,4264;
201017;0500;10,9512;
201017;0600;10,5594;
201017;0700;10,9592;
201017;0800;14,559;
201017;0900;17,7511;
201017;1000;20,734;
201017;1100;22,7837;
201017;1200;24,1833;
201017;1300;25,8569;
201017;1400;26,0898;
201017;1500;25,7645;
201017;1600;24,8975;
201017;1700;23,7887;
201017;1800;23,1134;
201017;1900;20,9547;
201017;2000;18,3543;
201017;2100;15,877;
201017;2200;14,4185;
201017;2300;13,8016;
201018;0000;12,9347;
201018;0100;11,7513;
201018;0200;11,2678;
201018;0300;11,1259;
201018;0400;10,4257;
201018;0500;9,90054;
201018;0600;9,57533;
201018;0700;9,95016;
201018;0800;14,5667;
201018;0900;18,3402;
201018;1000;20,3399;
201018;1100;23,0812;
201018;1200;24,2641;
201018;1300;25,1305;
201018;1400;24,5718;
201018;1500;24,2548;
201018;1600;24,1544;
201018;1700;23,9957;
201018;1800;23,2204;
201018;1900;21,5366;
201018;2000;19,1862;
201018;2100;16,9943;
201018;2200;15,1094;
201018;2300;13,9842;
201019;0000;12,8924;
201019;0100;11,9839;
201019;0200;11,3754;
