FECHA (YYMMDD);HORA (HHMM);;
200829;1300;0,271918;
200829;1400;1,13245;
200829;1500;1,53062;
200829;1600;1,68604;
200829;1700;2,05633;
200829;1800;1,93343;
200829;1900;1,60428;
200829;2000;0,706144;
200829;2100;0,626793;
200829;2200;0,80879;
200829;2300;1,00126;
200830;0000;0,272551;
200830;0100;0,0794224;
200830;0200;0,195926;
200830;0300;0,102107;
200830;0400;0,0245459;
200830;0500;0,136116;
200830;0600;0,166233;
200830;0700;0,0340773;
200830;0800;0,199139;
200830;0900;0,102558;
200830;1000;0,648651;
200830;1100;0,551355;
200830;1200;0,478899;
200830;1300;0,447499;
200830;1400;0,423902;
200830;1500;0,763265;
200830;1600;1,4252;
200830;1700;1,6777;
200830;1800;1,92011;
200830;1900;1,32031;
200830;2000;0,581912;
200830;2100;0,11345;
200830;2200;0,741936;
200830;2300;0,294405;
200831;0000;0,239164;
200831;0100;0,108;
200831;0200;0,0710878;
200831;0300;0,0759192;
200831;0400;0,0993965;
200831;0500;0,188492;
200831;0600;0,265505;
200831;0700;0,303402;
200831;0800;0,246468;
200831;0900;0,572574;
200831;1000;0,873367;
200831;1100;0,572542;
200831;1200;1,49713;
200831;1300;1,79732;
200831;1400;1,98939;
200831;1500;2,36315;
200831;1600;2,33456;
200831;1700;2,07196;
200831;1800;2,22592;
200831;1900;2,53835;
200831;2000;2,04822;
200831;2100;1,1561;
200831;2200;1,02775;
200831;2300;0,958558;
200901;0000;0,261735;
200901;0100;0,511918;
200901;0200;0,65307;
200901;0300;1,08105;
200901;0400;0,558928;
200901;0500;0,651443;
200901;0600;0,839947;
200901;0700;0,384067;
200901;0800;0,53991;
200901;0900;0,733751;
200901;1000;0,840892;
200901;1100;1,13159;
200901;1200;0,953181;
200901;1300;0,332364;
200901;1400;0,888822;
200901;1500;0,85654;
200901;1600;0,722346;
200901;1700;0,783298;
200901;1800;0,638893;
200901;1900;1,40696;
200901;2000;1,95953;
200901;2100;1,1566;
200901;2200;0,676089;
200901;2300;0,387052;
200902;0000;0,770377;
200902;0100;0,379206;
200902;0200;0,0604319;
200902;0300;0,069801;
200902;0400;0,0977508;
200902;0500;0,0990758;
200902;0600;0,190511;
200902;0700;0,053519;
200902;0800;0,137545;
200902;0900;0,490007;
200902;1000;0,252237;
200902;1100;0,457159;
200902;1200;0,68365;
200902;1300;1,44762;
200902;1400;1,68326;
200902;1500;1,48457;
200902;1600;1,55993;
200902;1700;1,7798;
200902;1800;1,24469;
200902;1900;1,0592;
200902;2000;1,04784;
200902;2100;0,903414;
200902;2200;0,0498002;
200902;2300;0,0586377;
200903;0000;0,602515;
200903;0100;0,0105379;
200903;0200;0,391615;
200903;0300;0,123792;
200903;0400;0,100174;
200903;0500;0,397711;
200903;0600;0,368068;
200903;0700;0,266244;
200903;0800;0,490601;
200903;0900;0,830919;
200903;1000;0,541245;
200903;1100;0,390859;
200903;1200;1,10052;
200903;1300;0,469761;
200903;1400;1,36311;
200903;1500;1,41687;
200903;1600;1,81138;
200903;1700;1,95627;
200903;1800;2,11878;
200903;1900;1,45518;
200903;2000;0,308398;
200903;2100;0,0839919;
200903;2200;0,286054;
200903;2300;0,237324;
200904;0000;0,115018;
200904;0100;0,0778711;
200904;0200;0,494882;
200904;0300;0,16898;
200904;0400;0,700036;
200904;0500;0,417716;
200904;0600;0,114687;
200904;0700;0,271487;
200904;0800;0,228289;
200904;0900;0,300078;
200904;1000;0,783899;
200904;1100;0,897257;
200904;1200;1,95248;
200904;1300;2,82424;
200904;1400;2,25421;
200904;1500;1,54346;
200904;1600;2,16702;
200904;1700;2,95869;
200904;1800;2,93447;
200904;1900;2,18185;
200904;2000;1,55973;
200904;2100;1,74137;
200904;2200;1,28371;
200904;2300;0,838977;
200905;0000;0,923894;
200905;0100;0,757056;
200905;0200;0,54364;
200905;0300;0,912382;
200905;0400;0,357627;
200905;0500;0,833709;
200905;0600;1,15293;
200905;0700;0,833882;
200905;0800;0,934412;
200905;0900;0,694205;
200905;1000;1,27815;
200905;1100;0,425438;
200905;1200;1,08771;
200905;1300;0,739376;
200905;1400;0,794905;
200905;1500;1,21618;
200905;1600;1,5759;
200905;1700;1,62178;
200905;1800;1,93767;
200905;1900;1,80477;
200905;2000;0,842334;
200905;2100;0,231228;
200905;2200;0,315496;
200905;2300;0,209973;
200906;0000;0,740899;
200906;0100;0,111919;
200906;0200;0,139089;
200906;0300;0,0631818;
200906;0400;0,0970355;
200906;0500;0,38997;
200906;0600;0,160593;
200906;0700;0,110634;
200906;0800;0,075887;
200906;0900;0,547566;
200906;1000;0,153849;
200906;1100;0,552048;
200906;1200;0,356998;
200906;1300;0,551907;
200906;1400;1,2411;
200906;1500;1,3958;
200906;1600;2,09161;
200906;1700;2,19242;
200906;1800;2,02883;
200906;1900;1,15256;
200906;2000;0,721138;
200906;2100;0,469396;
200906;2200;0,137136;
200906;2300;0,0317169;
200907;0000;0,0497221;
200907;0100;0,152176;
200907;0200;0,155327;
200907;0300;0,215409;
200907;0400;0,315546;
200907;0500;0,0399949;
200907;0600;0,0576608;
200907;0700;0,0778443;
200907;0800;0,0396183;
200907;0900;0,659129;
200907;1000;0,727362;
200907;1100;0,381557;
200907;1200;0,687067;
200907;1300;0,495877;
200907;1400;1,2159;
200907;1500;1,53988;
200907;1600;1,73833;
200907;1700;2,23899;
200907;1800;1,22231;
200907;1900;1,1853;
200907;2000;1,19423;
200907;2100;1,07819;
200907;2200;0,161875;
200907;2300;0,339888;
200908;0000;0,307525;
200908;0100;0,0920111;
200908;0200;0,622183;
200908;0300;1,22671;
200908;0400;1,1903;
200908;0500;0,787425;
200908;0600;0,760698;
200908;0700;0,655426;
200908;0800;0,63385;
200908;0900;0,752644;
200908;1000;0,937335;
200908;1100;0,933502;
200908;1200;0,782578;
200908;1300;1,22942;
200908;1400;1,41031;
200908;1500;1,38261;
200908;1600;1,92097;
200908;1700;0,519669;
200908;1800;1,10614;
200908;1900;1,36169;
200908;2000;0,835344;
200908;2100;0,308032;
200908;2200;0,507937;
200908;2300;0,4144;
200909;0000;0,401193;
200909;0100;0,118909;
200909;0200;0,279813;
200909;0300;0,325437;
200909;0400;0,298132;
200909;0500;0,556314;
200909;0600;0,961002;
200909;0700;0,556812;
200909;0800;0,069146;
200909;0900;0,325941;
200909;1000;0,28174;
200909;1100;0,467583;
200909;1200;0,682056;
200909;1300;0,906952;
200909;1400;1,5407;
200909;1500;1,72997;
200909;1600;1,79756;
200909;1700;1,96595;
200909;1800;1,80717;
200909;1900;0,914025;
200909;2000;0,540952;
200909;2100;0,152208;
200909;2200;0,217722;
200909;2300;0,286146;
200910;0000;0,230715;
200910;0100;0,122304;
200910;0200;0,167234;
200910;0300;0,0982946;
200910;0400;0,0567277;
200910;0500;0,13041;
200910;0600;0,564234;
200910;0700;0,218116;
200910;0800;0,0540147;
200910;0900;0,390143;
200910;1000;0,208136;
200910;1100;1,51561;
200910;1200;2,3848;
200910;1300;2,25131;
200910;1400;2,04471;
200910;1500;2,17331;
200910;1600;2,27683;
200910;1700;2,24152;
200910;1800;2,2466;
200910;1900;1,76347;
200910;2000;0,78107;
200910;2100;0,663699;
200910;2200;0,591732;
200910;2300;0,701031;
200911;0000;0,544255;
200911;0100;0,140862;
200911;0200;0,063884;
200911;0300;0,0452962;
200911;0400;0,22345;
200911;0500;0,235075;
200911;0600;0,274828;
200911;0700;0,0690435;
200911;0800;0,181243;
200911;0900;0,684109;
200911;1000;1,27128;
200911;1100;1,3297;
200911;1200;1,18733;
200911;1300;1,16926;
200911;1400;1,6524;
200911;1500;1,78896;
200911;1600;2,06228;
200911;1700;2,13452;
200911;1800;1,78815;
200911;1900;0,94653;
200911;2000;0,814;
200911;2100;1,00554;
200911;2200;0,64757;
200911;2300;0,130389;
200912;0000;0,208812;
200912;0100;0,391829;
200912;0200;0,222211;
200912;0300;0,100861;
200912;0400;0,168273;
200912;0500;0,244095;
200912;0600;0,0496211;
200912;0700;0,152934;
200912;0800;0,0601068;
200912;0900;0,16124;
200912;1000;0,4504;
200912;1100;0,533041;
200912;1200;0,343716;
200912;1300;1,30513;
200912;1400;2,33994;
200912;1500;1,97987;
200912;1600;2,33741;
200912;1700;2,61565;
200912;1800;2,15823;
200912;1900;1,47474;
200912;2000;0,748111;
200912;2100;0,172842;
200912;2200;0,31173;
200912;2300;0,359012;
200913;0000;0,385583;
200913;0100;0,555807;
200913;0200;0,559544;
200913;0300;0,199617;
200913;0400;0,406128;
200913;0500;0,2456;
200913;0600;0,148994;
200913;0700;0,206743;
200913;0800;0,503966;
200913;0900;0,618701;
200913;1000;0,533848;
200913;1100;0,817274;
200913;1200;0,570729;
200913;1300;1,07378;
200913;1400;0,775644;
200913;1500;1,70801;
200913;1600;2,65977;
200913;1700;2,99703;
200913;1800;2,549;
200913;1900;1,34811;
200913;2000;0,618629;
200913;2100;0,174076;
200913;2200;0,0704492;
200913;2300;0,194055;
200914;0000;0,454422;
200914;0100;0,190422;
200914;0200;0,182686;
200914;0300;0,238971;
200914;0400;0,428248;
200914;0500;0,385676;
200914;0600;0,434869;
200914;0700;0,421541;
200914;0800;0,429346;
200914;0900;0,547794;
200914;1000;0,0752997;
200914;1100;0,235966;
200914;1200;0,553375;
200914;1300;0,772332;
200914;1400;1,41806;
200914;1500;1,94475;
200914;1600;2,14505;
200914;1700;2,37509;
200914;1800;2,13216;
200914;1900;1,85537;
200914;2000;1,07075;
200914;2100;0,930386;
200914;2200;1,4432;
200914;2300;1,06353;
200915;0000;0,388129;
200915;0100;0,184186;
200915;0200;0,211372;
200915;0300;0,431535;
200915;0400;0,48311;
200915;0500;0,435625;
200915;0600;0,548765;
200915;0700;0,570424;
200915;0800;0,859159;
200915;0900;0,741317;
200915;1000;1,89776;
200915;1100;0,768649;
200915;1200;1,77125;
200915;1300;2,18976;
200915;1400;2,54105;
200915;1500;2,62409;
200915;1600;1,99096;
200915;1700;1,91296;
200915;1800;2,38806;
200915;1900;1,99801;
200915;2000;1,23112;
200915;2100;1,50551;
200915;2200;1,91461;
200915;2300;0,599137;
200916;0000;0,919022;
200916;0100;0,403446;
200916;0200;0,858757;
200916;0300;0,816307;
200916;0400;1,84746;
200916;0500;0,749262;
200916;0600;0,735536;
200916;0700;0,431795;
200916;0800;0,373966;
200916;0900;1,37532;
200916;1000;1,04776;
200916;1100;0,531875;
200916;1200;0,561853;
200916;1300;1,06892;
200916;1400;1,47839;
200916;1500;1,92527;
200916;1600;1,94393;
200916;1700;2,29195;
200916;1800;1,99796;
200916;1900;1,21557;
200916;2000;0,600025;
200916;2100;0,0603768;
200916;2200;0,0664449;
200916;2300;0,0496582;
200917;0000;0,0879252;
200917;0100;0,0661767;
200917;0200;0,112802;
200917;0300;0,0135228;
200917;0400;0,260065;
200917;0500;0,12011;
200917;0600;0,28919;
200917;0700;0,199115;
200917;0800;0,323301;
200917;0900;0,962605;
200917;1000;1,12229;
200917;1100;0,890253;
200917;1200;0,0662245;
200917;1300;0,890228;
200917;1400;1,2654;
200917;1500;1,8022;
200917;1600;1,3779;
200917;1700;1,74094;
200917;1800;1,91493;
200917;1900;1,64725;
200917;2000;0,862547;
200917;2100;0,412332;
200917;2200;0,0586235;
200917;2300;0,0256143;
200918;0000;0,0968726;
200918;0100;0,0193599;
200918;0200;0,0857497;
200918;0300;0,166899;
200918;0400;0,09115;
200918;0500;0,0492844;
200918;0600;0,0948203;
200918;0700;0,332635;
200918;0800;0,170398;
200918;0900;0,391917;
200918;1000;0,373562;
200918;1100;0,539938;
200918;1200;0,304625;
200918;1300;0,521083;
200918;1400;1,23968;
200918;1500;1,54084;
200918;1600;2,05838;
200918;1700;2,88797;
200918;1800;2,82566;
200918;1900;2,25979;
200918;2000;1,34239;
200918;2100;1,05658;
200918;2200;0,862812;
200918;2300;0,141496;
200919;0000;0,117269;
200919;0100;0,00987875;
200919;0200;0,0774083;
200919;0300;0,432528;
200919;0400;0,126869;
200919;0500;0,0500871;
200919;0600;0,0580289;
200919;0700;0,179847;
200919;0800;0,405438;
200919;0900;0,859041;
200919;1000;0,565895;
200919;1100;0,696255;
200919;1200;0,542433;
200919;1300;0,767102;
200919;1400;1,62419;
200919;1500;2,38731;
200919;1600;2,88939;
200919;1700;2,91946;
200919;1800;2,27362;
200919;1900;1,53531;
200919;2000;1,27064;
200919;2100;0,745423;
200919;2200;0,837305;
200919;2300;0,283087;
200920;0000;0,0141584;
200920;0100;0,0323099;
200920;0200;0,0444009;
200920;0300;0,0391214;
200920;0400;0,129998;
200920;0500;0,0569548;
200920;0600;0,0684493;
200920;0700;0,132746;
200920;0800;0,309821;
200920;0900;0,100691;
200920;1000;0,285622;
200920;1100;0,0156115;
200920;1200;0,959233;
200920;1300;1,81487;
200920;1400;2,56723;
200920;1500;2,81413;
200920;1600;2,83097;
200920;1700;2,54933;
200920;1800;2,25619;
200920;1900;1,76554;
200920;2000;1,30644;
200920;2100;1,32417;
200920;2200;1,15229;
200920;2300;0,57006;
200921;0000;0,129544;
200921;0100;0,829109;
200921;0200;0,541629;
200921;0300;0,615834;
200921;0400;0,500489;
200921;0500;0,246452;
200921;0600;0,394021;
200921;0700;0,220149;
200921;0800;0,271918;
200921;0900;0,490221;
200921;1000;0,516337;
200921;1100;0,590684;
200921;1200;0,815372;
200921;1300;1,65577;
200921;1400;1,01901;
200921;1500;1,56908;
200921;1600;2,18086;
200921;1700;2,58132;
200921;1800;2,17399;
200921;1900;1,06915;
200921;2000;0,535083;
200921;2100;0,584069;
200921;2200;1,17179;
200921;2300;0,741323;
200922;0000;0,229622;
200922;0100;0,497801;
200922;0200;0,0609671;
200922;0300;0,427343;
200922;0400;0,246339;
200922;0500;0,0373083;
200922;0600;0,102572;
200922;0700;0,0772775;
200922;0800;0,0378506;
200922;0900;0,561955;
200922;1000;0,662944;
200922;1100;0,451108;
200922;1200;0,475232;
200922;1300;1,11601;
200922;1400;1,99414;
200922;1500;2,274;
200922;1600;2,24791;
200922;1700;2,4485;
200922;1800;1,97777;
200922;1900;1,33465;
200922;2000;0,926065;
200922;2100;0,982916;
200922;2200;0,559167;
200922;2300;0,182632;
200923;0000;0,130411;
200923;0100;0,0216911;
200923;0200;0,028579;
200923;0300;0,0733998;
200923;0400;0,0892131;
200923;0500;0,061472;
200923;0600;0,0322674;
200923;0700;0,0172134;
200923;0800;0,0788807;
200923;0900;0,14628;
200923;1000;0,35835;
200923;1100;0,660684;
200923;1200;0,501259;
200923;1300;0,262341;
200923;1400;1,06985;
200923;1500;1,72972;
200923;1600;2,15077;
200923;1700;2,47543;
200923;1800;1,93094;
200923;1900;1,04803;
200923;2000;0,741071;
200923;2100;0,41322;
200923;2200;0,0517148;
200923;2300;0,073392;
200924;0000;0,042792;
200924;0100;0,408883;
200924;0200;0,278284;
200924;0300;0,0441949;
200924;0400;0,152029;
200924;0500;0,00635978;
200924;0600;0,0759684;
200924;0700;0,0497663;
200924;0800;0,0346593;
200924;0900;0,279345;
200924;1000;0,279289;
200924;1100;0,38577;
200924;1200;0,27649;
200924;1300;1,4264;
200924;1400;2,7617;
200924;1500;3,30899;
200924;1600;3,41837;
200924;1700;3,0197;
200924;1800;2,74328;
200924;1900;2,00823;
200924;2000;2,15588;
200924;2100;1,37232;
200924;2200;1,29687;
200924;2300;0,891402;
200925;0000;0,547569;
200925;0100;0,847999;
200925;0200;1,49424;
200925;0300;0,925687;
200925;0400;0,909376;
200925;0500;1,03234;
200925;0600;0,734581;
200925;0700;0,927507;
200925;0800;0,892123;
200925;0900;1,53938;
200925;1000;1,47562;
200925;1100;1,54375;
200925;1200;1,47948;
200925;1300;1,71553;
200925;1400;1,59291;
200925;1500;1,732;
200925;1600;2,08801;
200925;1700;1,75145;
200925;1800;1,41736;
200925;1900;1,9609;
200925;2000;1,67399;
200925;2100;1,64577;
200925;2200;1,14786;
200925;2300;1,49309;
200926;0000;1,37926;
200926;0100;1,5199;
200926;0200;1,19466;
200926;0300;1,17207;
200926;0400;1,1914;
200926;0500;1,19919;
200926;0600;0,882874;
200926;0700;0,693545;
200926;0800;0,952322;
200926;0900;0,939347;
200926;1000;0,875535;
200926;1100;0,38875;
200926;1200;0,665607;
200926;1300;0,862803;
200926;1400;0,820599;
200926;1500;1,78261;
200926;1600;2,3405;
200926;1700;2,46851;
200926;1800;2,70737;
200926;1900;2,10023;
200926;2000;1,19178;
200926;2100;0,914873;
200926;2200;0,350274;
200926;2300;0,229684;
200927;0000;0,577068;
200927;0100;0,0990787;
200927;0200;0,252142;
200927;0300;0,0546503;
200927;0400;0,104886;
200927;0500;0,135229;
200927;0600;0,0558578;
200927;0700;0,062541;
200927;0800;0,152643;
200927;0900;0,1935;
200927;1000;0,547432;
200927;1100;0,266714;
200927;1200;0,415295;
200927;1300;1,16404;
200927;1400;1,95115;
200927;1500;2,03071;
200927;1600;2,25173;
200927;1700;1,96925;
200927;1800;2,09104;
200927;1900;1,57446;
200927;2000;0,822974;
200927;2100;0,175519;
200927;2200;0,119736;
200927;2300;0,0512954;
200928;0000;0,489545;
200928;0100;0,137845;
200928;0200;0,0916204;
200928;0300;0,324773;
200928;0400;0,362915;
200928;0500;0,445723;
200928;0600;0,19198;
200928;0700;0,273782;
200928;0800;0,0589342;
200928;0900;0,395973;
200928;1000;0,59554;
200928;1100;0,323917;
200928;1200;0,432819;
200928;1300;0,267217;
200928;1400;1,13444;
200928;1500;1,57176;
200928;1600;2,59115;
200928;1700;3,27535;
200928;1800;3,43611;
200928;1900;2,60028;
200928;2000;2,65384;
200928;2100;2,24657;
200928;2200;2,01711;
200928;2300;1,94974;
200929;0000;1,2114;
200929;0100;0,923185;
200929;0200;1,41626;
200929;0300;0,95973;
200929;0400;0,48802;
200929;0500;1,19933;
200929;0600;1,35261;
200929;0700;1,46613;
200929;0800;1,14681;
200929;0900;0,716924;
200929;1000;0,380564;
200929;1100;0,62625;
200929;1200;0,894186;
200929;1300;1,65244;
200929;1400;2,35228;
200929;1500;1,52641;
200929;1600;1,90243;
200929;1700;2,50838;
200929;1800;2,32515;
200929;1900;1,92122;
200929;2000;2,14229;
200929;2100;1,42996;
200929;2200;1,26268;
200929;2300;0,820515;
200930;0000;0,348385;
200930;0100;0,135741;
200930;0200;0,0150542;
200930;0300;0,00840098;
200930;0400;0,0303101;
200930;0500;0,0782999;
200930;0600;0,379121;
200930;0700;0,168379;
200930;0800;0,137274;
200930;0900;0,499881;
200930;1000;0,490844;
200930;1100;0,53299;
200930;1200;1,58532;
200930;1300;2,50654;
200930;1400;2,20798;
200930;1500;2,66082;
200930;1600;2,77212;
200930;1700;3,0248;
200930;1800;2,7943;
200930;1900;2,25163;
200930;2000;1,65551;
200930;2100;1,11218;
200930;2200;0,879476;
200930;2300;0,787143;
201001;0000;0,521877;
201001;0100;0,496649;
201001;0200;0,423874;
201001;0300;0,47142;
201001;0400;0,89499;
201001;0500;1,02858;
201001;0600;0,809864;
201001;0700;0,602957;
201001;0800;0,574514;
201001;0900;0,716943;
201001;1000;1,08801;
201001;1100;0,967122;
201001;1200;1,01438;
201001;1300;1,00981;
201001;1400;1,47845;
201001;1500;1,95966;
201001;1600;2,57488;
201001;1700;2,75079;
201001;1800;2,51326;
201001;1900;2,23461;
201001;2000;1,72888;
201001;2100;1,87893;
201001;2200;1,0992;
201001;2300;0,664117;
201002;0000;0,330659;
201002;0100;0,0639178;
201002;0200;0,350856;
201002;0300;0,0423948;
201002;0400;0,138937;
201002;0500;0,0407935;
201002;0600;0,112783;
201002;0700;0,321893;
201002;0800;0,737914;
201002;0900;0,691638;
201002;1000;0,709485;
201002;1100;0,641765;
201002;1200;1,20469;
201002;1300;1,39576;
201002;1400;2,47856;
201002;1500;2,90582;
201002;1600;2,66958;
201002;1700;2,97893;
201002;1800;2,73977;
201002;1900;2,39625;
201002;2000;1,90894;
201002;2100;1,19498;
201002;2200;1,4746;
201002;2300;1,16618;
201003;0000;0,999384;
201003;0100;0,200403;
201003;0200;0,0534068;
201003;0300;0,204084;
201003;0400;0,0466153;
201003;0500;0,275816;
201003;0600;0,254613;
201003;0700;0,149676;
201003;0800;0,394962;
201003;0900;0,7176;
201003;1000;0,749919;
201003;1100;1,54815;
201003;1200;1,51293;
201003;1300;1,77017;
201003;1400;2,32287;
201003;1500;2,19058;
201003;1600;2,33235;
201003;1700;2,65902;
201003;1800;2,43513;
201003;1900;2,14508;
201003;2000;2,31019;
201003;2100;2,24098;
201003;2200;1,69768;
201003;2300;1,03378;
201004;0000;0,906624;
201004;0100;0,900092;
201004;0200;0,633533;
201004;0300;0,695423;
201004;0400;0,925141;
201004;0500;0,778744;
201004;0600;0,919813;
201004;0700;0,133585;
201004;0800;0,103501;
201004;0900;0,875997;
201004;1000;0,760131;
201004;1100;0,4378;
201004;1200;0,202595;
201004;1300;1,51559;
201004;1400;1,39618;
201004;1500;1,56094;
201004;1600;1,24131;
201004;1700;1,17758;
201004;1800;1,17016;
201004;1900;1,23775;
201004;2000;1,21301;
201004;2100;0,472342;
201004;2200;0,103896;
201004;2300;0,0688173;
201005;0000;0,047698;
201005;0100;0,0936509;
201005;0200;0,0815232;
201005;0300;0,0742357;
201005;0400;0,150196;
201005;0500;0,0462713;
201005;0600;0,22035;
201005;0700;0,056993;
201005;0800;0,22289;
201005;0900;0,504765;
201005;1000;0,171484;
201005;1100;0,564251;
201005;1200;1,93165;
201005;1300;2,19051;
201005;1400;2,48038;
201005;1500;2,25346;
201005;1600;2,3194;
201005;1700;2,7397;
201005;1800;2,88123;
201005;1900;2,22754;
201005;2000;2,14815;
201005;2100;1,84757;
201005;2200;1,16192;
201005;2300;1,15027;
201006;0000;0,975224;
201006;0100;1,18422;
201006;0200;1,62396;
201006;0300;0,978616;
201006;0400;0,842892;
201006;0500;0,805094;
201006;0600;0,325245;
201006;0700;0,600956;
201006;0800;0,482943;
201006;0900;0,822883;
201006;1000;0,814229;
201006;1100;0,661561;
201006;1200;0,660406;
201006;1300;0,612049;
201006;1400;0,477149;
201006;1500;0,776752;
201006;1600;2,0428;
201006;1700;2,48391;
201006;1800;2,88707;
201006;1900;2,09287;
201006;2000;1,1331;
201006;2100;0,984859;
201006;2200;0,409722;
201006;2300;0,12355;
201007;0000;0,110468;
201007;0100;0,136428;
201007;0200;0,0338544;
201007;0300;0,123641;
201007;0400;0,339908;
201007;0500;0,0538276;
201007;0600;0,321122;
201007;0700;0,197787;
201007;0800;0,216767;
201007;0900;0,702276;
201007;1000;0,566242;
201007;1100;0,448484;
201007;1200;0,171239;
201007;1300;0,885488;
201007;1400;1,80658;
201007;1500;2,0998;
201007;1600;2,29979;
201007;1700;2,61793;
201007;1800;2,55701;
201007;1900;2,07759;
201007;2000;1,43986;
201007;2100;1,22003;
201007;2200;0,887703;
201007;2300;0,359256;
201008;0000;0,166111;
201008;0100;0,112442;
201008;0200;0,125668;
201008;0300;0,560642;
201008;0400;0,133441;
201008;0500;0,332099;
201008;0600;0,0656699;
201008;0700;0,298918;
201008;0800;0,714693;
201008;0900;0,444511;
201008;1000;0,232568;
201008;1100;1,56512;
201008;1200;1,36925;
201008;1300;2,10325;
201008;1400;2,26314;
201008;1500;2,22176;
201008;1600;2,38069;
201008;1700;2,37929;
201008;1800;2,50685;
201008;1900;1,87793;
201008;2000;0,892761;
201008;2100;1,43122;
201008;2200;0,290224;
201008;2300;0,499901;
201009;0000;0,671921;
201009;0100;0,585131;
201009;0200;0,456646;
201009;0300;0,565222;
201009;0400;0,12347;
201009;0500;0,0735565;
201009;0600;0,122474;
201009;0700;0,377577;
201009;0800;0,372758;
201009;0900;0,328029;
201009;1000;0,3249;
201009;1100;0,540189;
201009;1200;0,115587;
201009;1300;0,584583;
201009;1400;1,53975;
201009;1500;1,39816;
201009;1600;1,75961;
201009;1700;1,78107;
201009;1800;1,65646;
201009;1900;1,17484;
201009;2000;0,850238;
201009;2100;0,0911096;
201009;2200;0,244293;
201009;2300;0,576623;
201010;0000;1,10003;
201010;0100;1,13063;
201010;0200;0,72273;
201010;0300;0,189218;
201010;0400;0,0280749;
201010;0500;0,18287;
201010;0600;0,221766;
201010;0700;0,304579;
201010;0800;0,251026;
201010;0900;0,648996;
201010;1000;1,12228;
201010;1100;0,35692;
201010;1200;0,801555;
201010;1300;1,06403;
201010;1400;1,58937;
201010;1500;2,42379;
201010;1600;2,44013;
201010;1700;2,60049;
201010;1800;2,13751;
201010;1900;1,59456;
201010;2000;0,973798;
201010;2100;1,29395;
201010;2200;1,05488;
201010;2300;0,277066;
201011;0000;0,0737436;
201011;0100;0,0683897;
201011;0200;0,0354769;
201011;0300;0,0494738;
201011;0400;0,0913146;
201011;0500;0,0702907;
201011;0600;0,0332312;
201011;0700;0,0861489;
201011;0800;0,240574;
201011;0900;0,137494;
201011;1000;0,562895;
201011;1100;0,185309;
201011;1200;0,398708;
201011;1300;1,24173;
201011;1400;1,92003;
201011;1500;2,2421;
201011;1600;2,69459;
201011;1700;2,79505;
201011;1800;2,58021;
201011;1900;1,43603;
201011;2000;0,810604;
201011;2100;0,713706;
201011;2200;0,699398;
201011;2300;0,199825;
201012;0000;0,173913;
201012;0100;0,0837027;
201012;0200;0,0574156;
201012;0300;0,0260897;
201012;0400;0,0696216;
201012;0500;0,0647162;
201012;0600;0,0277262;
201012;0700;0,226487;
201012;0800;0,191299;
201012;0900;0,716218;
201012;1000;0,498789;
201012;1100;0,352806;
201012;1200;0,376693;
201012;1300;0,434941;
201012;1400;1,31199;
201012;1500;1,54416;
201012;1600;2,37937;
201012;1700;2,91311;
201012;1800;2,69411;
201012;1900;1,83191;
201012;2000;1,40642;
201012;2100;1,25897;
201012;2200;0,794936;
201012;2300;0,190753;
201013;0000;0,0569421;
201013;0100;0,00542755;
201013;0200;0,463822;
201013;0300;0,286299;
201013;0400;0,140895;
201013;0500;0,076634;
201013;0600;0,0340008;
201013;0700;0,117711;
201013;0800;0,259932;
201013;0900;1,04192;
201013;1000;0,758243;
201013;1100;0,923413;
201013;1200;1,36699;
201013;1300;2,30012;
201013;1400;2,82448;
201013;1500;3,16621;
201013;1600;3,21591;
201013;1700;2,97689;
201013;1800;2,86339;
201013;1900;2,40215;
201013;2000;1,72194;
201013;2100;1,7135;
201013;2200;0,488279;
201013;2300;0,41144;
201014;0000;0,803874;
201014;0100;0,649961;
201014;0200;0,706858;
201014;0300;0,594381;
201014;0400;0,520052;
201014;0500;0,640868;
201014;0600;0,890711;
201014;0700;1,07444;
201014;0800;1,36315;
201014;0900;1,55185;
201014;1000;1,55049;
201014;1100;1,2213;
201014;1200;1,36909;
201014;1300;1,40935;
201014;1400;2,01318;
201014;1500;2,25416;
201014;1600;2,26221;
201014;1700;2,13944;
201014;1800;2,17827;
201014;1900;1,91922;
201014;2000;1,24208;
201014;2100;0,602705;
201014;2200;0,108007;
201014;2300;0,0501569;
201015;0000;0,0192386;
201015;0100;0,0376044;
201015;0200;0,0581892;
201015;0300;0,00656783;
201015;0400;0,0410257;
201015;0500;0,0251925;
201015;0600;0,0828402;
201015;0700;0,0721505;
201015;0800;0,313743;
201015;0900;0,613732;
201015;1000;0,566092;
201015;1100;1,05566;
201015;1200;0,830583;
201015;1300;1,24071;
201015;1400;1,54423;
201015;1500;2,1062;
201015;1600;2,99237;
201015;1700;2,85693;
201015;1800;2,69854;
201015;1900;2,11727;
201015;2000;1,35574;
201015;2100;1,04238;
201015;2200;0,928799;
201015;2300;0,785969;
201016;0000;0,5614;
201016;0100;0,839512;
201016;0200;0,71711;
201016;0300;0,662067;
201016;0400;0,587613;
201016;0500;0,856253;
201016;0600;0,824464;
201016;0700;0,886695;
201016;0800;1,15064;
201016;0900;1,16644;
201016;1000;1,40461;
201016;1100;2,02866;
201016;1200;2,13774;
201016;1300;1,86933;
201016;1400;2,21661;
