FECHA (YYMMDD);HORA (HHMM);;
200830;2000;235,742;
200830;2100;79,9135;
200830;2200;161,257;
200830;2300;220,792;
200831;0000;336,465;
200831;0100;315,868;
200831;0200;163,762;
200831;0300;168,613;
200831;0400;109,879;
200831;0500;130,677;
200831;0600;117,073;
200831;0700;185,423;
200831;0800;96,5586;
200831;0900;303,155;
200831;1000;315,486;
200831;1100;273,944;
200831;1200;238,027;
200831;1300;229,742;
200831;1400;235,47;
200831;1500;247,392;
200831;1600;247,466;
200831;1700;243,06;
200831;1800;236,942;
200831;1900;236,043;
200831;2000;224,103;
200831;2100;242,804;
200831;2200;227,613;
200831;2300;229,811;
200901;0000;234,943;
200901;0100;218,81;
200901;0200;213,902;
200901;0300;232,15;
200901;0400;242,785;
200901;0500;229,127;
200901;0600;234,537;
200901;0700;231,928;
200901;0800;251,706;
200901;0900;244,333;
200901;1000;233,247;
200901;1100;223,565;
200901;1200;222,479;
200901;1300;213,528;
200901;1400;107,595;
200901;1500;66,3807;
200901;1600;84,6182;
200901;1700;55,1299;
200901;1800;51,6727;
200901;1900;234,723;
200901;2000;233,808;
200901;2100;222,237;
200901;2200;230,311;
200901;2300;237,596;
200902;0000;251,222;
200902;0100;266,51;
200902;0200;193,617;
200902;0300;234,306;
200902;0400;124,355;
200902;0500;243,821;
200902;0600;268,291;
200902;0700;54,9526;
200902;0800;266,994;
200902;0900;262,65;
200902;1000;336,025;
200902;1100;210,777;
200902;1200;230,221;
200902;1300;261,432;
200902;1400;239,739;
200902;1500;259,784;
200902;1600;237,638;
200902;1700;225,597;
200902;1800;234,84;
200902;1900;240,131;
200902;2000;238,771;
200902;2100;227,022;
200902;2200;149,034;
200902;2300;263,418;
200903;0000;250,51;
200903;0100;230,085;
200903;0200;273,186;
200903;0300;6,5847;
200903;0400;247,51;
200903;0500;99,2657;
200903;0600;248,876;
200903;0700;263,549;
200903;0800;76,0715;
200903;0900;266,832;
200903;1000;310,522;
200903;1100;265,622;
200903;1200;254,961;
200903;1300;241,872;
200903;1400;249,702;
200903;1500;254,517;
200903;1600;229,754;
200903;1700;240,721;
200903;1800;243,45;
200903;1900;243,637;
200903;2000;271,207;
200903;2100;292,458;
200903;2200;3,0802;
200903;2300;353,318;
200904;0000;154,965;
200904;0100;154,994;
200904;0200;139,648;
200904;0300;184,272;
200904;0400;76,6689;
200904;0500;259,612;
200904;0600;59,3047;
200904;0700;180,9;
200904;0800;218,803;
200904;0900;315,554;
200904;1000;241,123;
200904;1100;237,697;
200904;1200;235,307;
200904;1300;229,941;
200904;1400;225,416;
200904;1500;207,572;
200904;1600;229,975;
200904;1700;231,871;
200904;1800;234,259;
200904;1900;231,932;
200904;2000;220,607;
200904;2100;236,861;
200904;2200;219,54;
200904;2300;222,18;
200905;0000;232,108;
200905;0100;95,1392;
200905;0200;85,3925;
200905;0300;259,346;
200905;0400;244,915;
200905;0500;253,563;
200905;0600;244,942;
200905;0700;267,173;
200905;0800;267,072;
200905;0900;250,899;
200905;1000;244,623;
200905;1100;143,297;
200905;1200;240,15;
200905;1300;197,488;
200905;1400;268,235;
200905;1500;260,426;
200905;1600;236,015;
200905;1700;242,405;
200905;1800;241,447;
200905;1900;233,052;
200905;2000;235,895;
200905;2100;232,77;
200905;2200;209,527;
200905;2300;335,578;
200906;0000;353,461;
200906;0100;8,80479;
200906;0200;145,205;
200906;0300;155,87;
200906;0400;123,301;
200906;0500;103,133;
200906;0600;131,775;
200906;0700;127,574;
200906;0800;153,115;
200906;0900;303,533;
200906;1000;10,2094;
200906;1100;296,172;
200906;1200;282,351;
200906;1300;222,758;
200906;1400;236,945;
200906;1500;235,175;
200906;1600;236,302;
200906;1700;237,07;
200906;1800;233,012;
200906;1900;236,104;
200906;2000;203,801;
200906;2100;209,819;
200906;2200;208,822;
200906;2300;1,87124;
200907;0000;214,115;
200907;0100;42,9766;
200907;0200;71,165;
200907;0300;141,148;
200907;0400;268,805;
200907;0500;188,845;
200907;0600;239,737;
200907;0700;307,849;
200907;0800;110,576;
200907;0900;270,939;
200907;1000;263,858;
200907;1100;305,608;
200907;1200;242,377;
200907;1300;174,516;
200907;1400;223,603;
200907;1500;248,429;
200907;1600;242,282;
200907;1700;241,053;
200907;1800;245,385;
200907;1900;234,072;
200907;2000;239,775;
200907;2100;244,699;
200907;2200;267,462;
200907;2300;260,728;
200908;0000;239,868;
200908;0100;239,771;
200908;0200;239,52;
200908;0300;243,018;
200908;0400;240,528;
200908;0500;234,636;
200908;0600;231,915;
200908;0700;254,955;
200908;0800;263,091;
200908;0900;137,935;
200908;1000;248,827;
200908;1100;214,351;
200908;1200;225,768;
200908;1300;241,582;
200908;1400;236,506;
200908;1500;236,771;
200908;1600;227,06;
200908;1700;246,038;
200908;1800;242,274;
200908;1900;214,521;
200908;2000;233,165;
200908;2100;244,788;
200908;2200;262,268;
200908;2300;260,793;
200909;0000;274,228;
200909;0100;218,567;
200909;0200;291,961;
200909;0300;148,465;
200909;0400;50,1467;
200909;0500;265,515;
200909;0600;348,754;
200909;0700;358,365;
200909;0800;248,784;
200909;0900;87,4806;
200909;1000;95,3768;
200909;1100;51,8192;
200909;1200;264,069;
200909;1300;237,688;
200909;1400;234,413;
200909;1500;235,347;
200909;1600;249,534;
200909;1700;243,424;
200909;1800;238,995;
200909;1900;243,978;
200909;2000;233,625;
200909;2100;32,1021;
200909;2200;253,215;
200909;2300;254,185;
200910;0000;241,898;
200910;0100;16,3219;
200910;0200;15,8911;
200910;0300;60,2863;
200910;0400;179,059;
200910;0500;254,575;
200910;0600;119,958;
200910;0700;223,186;
200910;0800;276,36;
200910;0900;88,4988;
200910;1000;22,1538;
200910;1100;261,663;
200910;1200;227,771;
200910;1300;234,386;
200910;1400;238,076;
200910;1500;233,789;
200910;1600;233,756;
200910;1700;240,585;
200910;1800;239,358;
200910;1900;240,519;
200910;2000;231,898;
200910;2100;222,31;
200910;2200;300,183;
200910;2300;321,544;
200911;0000;349,243;
200911;0100;284,723;
200911;0200;227,132;
200911;0300;64,0304;
200911;0400;281,467;
200911;0500;269,545;
200911;0600;251,485;
200911;0700;182,864;
200911;0800;302,046;
200911;0900;278,84;
200911;1000;358,214;
200911;1100;349,245;
200911;1200;243,902;
200911;1300;236,423;
200911;1400;229,127;
200911;1500;243,471;
200911;1600;241,547;
200911;1700;230,342;
200911;1800;212,336;
200911;1900;212,364;
200911;2000;236,511;
200911;2100;239,711;
200911;2200;272,904;
200911;2300;296,453;
200912;0000;327,063;
200912;0100;355,587;
200912;0200;282,486;
200912;0300;199,156;
200912;0400;91,4053;
200912;0500;303,427;
200912;0600;31,3865;
200912;0700;151,588;
200912;0800;217,218;
200912;0900;223,934;
200912;1000;275,234;
200912;1100;272,572;
200912;1200;277,732;
200912;1300;247,033;
200912;1400;229,175;
200912;1500;238,67;
200912;1600;236,657;
200912;1700;242,577;
200912;1800;240,909;
200912;1900;234,463;
200912;2000;234,63;
200912;2100;42,4247;
200912;2200;248,313;
200912;2300;284,521;
200913;0000;293,058;
200913;0100;256,294;
200913;0200;77,137;
200913;0300;263,097;
200913;0400;314,65;
200913;0500;176,249;
200913;0600;62,6869;
200913;0700;222,506;
200913;0800;110,031;
200913;0900;96,8813;
200913;1000;306,07;
200913;1100;280,842;
200913;1200;299,207;
200913;1300;240,185;
200913;1400;266,208;
200913;1500;208,066;
200913;1600;212,076;
200913;1700;214,542;
200913;1800;230,236;
200913;1900;252,315;
200913;2000;260,58;
200913;2100;336,727;
200913;2200;313,551;
200913;2300;99,0319;
200914;0000;97,5627;
200914;0100;114,366;
200914;0200;142,897;
200914;0300;124,218;
200914;0400;128,249;
200914;0500;125,655;
200914;0600;90,1375;
200914;0700;145,836;
200914;0800;120,996;
200914;0900;265,647;
200914;1000;256,663;
200914;1100;115,434;
200914;1200;264,534;
200914;1300;235,199;
200914;1400;252,771;
200914;1500;231,756;
200914;1600;240,042;
200914;1700;242,787;
200914;1800;238,726;
200914;1900;229,054;
200914;2000;223,894;
200914;2100;238,253;
200914;2200;239,349;
200914;2300;249,721;
200915;0000;279,314;
200915;0100;286,302;
200915;0200;276,762;
200915;0300;276,509;
200915;0400;265,782;
200915;0500;276,006;
200915;0600;263,535;
200915;0700;258,278;
200915;0800;263,886;
200915;0900;258,193;
200915;1000;253,91;
200915;1100;295,335;
200915;1200;254,703;
200915;1300;240,605;
200915;1400;240,196;
200915;1500;238,87;
200915;1600;244,683;
200915;1700;241,865;
200915;1800;237,373;
200915;1900;229,73;
200915;2000;242,608;
200915;2100;241,024;
200915;2200;231,411;
200915;2300;266,203;
200916;0000;239,899;
200916;0100;267,812;
200916;0200;262,78;
200916;0300;120,35;
200916;0400;84,201;
200916;0500;272,375;
200916;0600;215,029;
200916;0700;247,632;
200916;0800;223,237;
200916;0900;256,339;
200916;1000;253,165;
200916;1100;236,706;
200916;1200;190,042;
200916;1300;250,096;
200916;1400;242,546;
200916;1500;238,502;
200916;1600;248,43;
200916;1700;234,2;
200916;1800;239,475;
200916;1900;241,106;
200916;2000;233,454;
200916;2100;223,485;
200916;2200;137,417;
200916;2300;116,087;
200917;0000;312,293;
200917;0100;326,87;
200917;0200;147,235;
200917;0300;163,157;
200917;0400;48,0866;
200917;0500;222,684;
200917;0600;65,541;
200917;0700;233,711;
200917;0800;106,819;
200917;0900;66,3414;
200917;1000;351,639;
200917;1100;264,207;
200917;1200;103,621;
200917;1300;227,622;
200917;1400;192,447;
200917;1500;216,87;
200917;1600;230,844;
200917;1700;236,302;
200917;1800;238,767;
200917;1900;238,138;
200917;2000;267,263;
200917;2100;338,16;
200917;2200;26,1925;
200917;2300;176,738;
200918;0000;305,89;
200918;0100;353,063;
200918;0200;265,106;
200918;0300;108,879;
200918;0400;139,554;
200918;0500;101,481;
200918;0600;150,165;
200918;0700;108,713;
200918;0800;148,911;
200918;0900;264,543;
200918;1000;276,461;
200918;1100;328,423;
200918;1200;257,416;
200918;1300;241,792;
200918;1400;236,638;
200918;1500;233,907;
200918;1600;225,478;
200918;1700;218,512;
200918;1800;214,88;
200918;1900;221,978;
200918;2000;233,081;
200918;2100;248,395;
200918;2200;264,428;
200918;2300;352,861;
200919;0000;18,6794;
200919;0100;357,997;
200919;0200;175,107;
200919;0300;96,1974;
200919;0400;243,058;
200919;0500;141,874;
200919;0600;69,5173;
200919;0700;142,221;
200919;0800;149,251;
200919;0900;340,339;
200919;1000;326,212;
200919;1100;268,321;
200919;1200;228,586;
200919;1300;235,397;
200919;1400;234,345;
200919;1500;246,763;
200919;1600;241,221;
200919;1700;238,234;
200919;1800;236,866;
200919;1900;232,479;
200919;2000;235,248;
200919;2100;247,23;
200919;2200;241,927;
200919;2300;246,104;
200920;0000;4,06078;
200920;0100;35,1693;
200920;0200;120,921;
200920;0300;42,9795;
200920;0400;146,439;
200920;0500;147,275;
200920;0600;225,486;
200920;0700;287,798;
200920;0800;290,498;
200920;0900;261,59;
200920;1000;55,7235;
200920;1100;258,212;
200920;1200;238,629;
200920;1300;237,135;
200920;1400;240,613;
200920;1500;234,006;
200920;1600;235,978;
200920;1700;226,664;
200920;1800;233,547;
200920;1900;235,094;
200920;2000;242,278;
200920;2100;242,776;
200920;2200;263,52;
200920;2300;255,297;
200921;0000;290,429;
200921;0100;260,428;
200921;0200;263,827;
200921;0300;262,739;
200921;0400;263,574;
200921;0500;250,714;
200921;0600;266,407;
200921;0700;264,633;
200921;0800;269,661;
200921;0900;289,704;
200921;1000;242,655;
200921;1100;233,383;
200921;1200;258,137;
200921;1300;230,38;
200921;1400;254,187;
200921;1500;244,838;
200921;1600;233,406;
200921;1700;232,589;
200921;1800;235,769;
200921;1900;244,655;
200921;2000;245,789;
200921;2100;236,441;
200921;2200;239,878;
200921;2300;235,834;
200922;0000;304,712;
200922;0100;279,875;
200922;0200;137,269;
200922;0300;291,989;
200922;0400;209,27;
200922;0500;93,0695;
200922;0600;215,079;
200922;0700;223,11;
200922;0800;292,319;
200922;0900;283,714;
200922;1000;280,15;
200922;1100;317,757;
200922;1200;277,219;
200922;1300;235,716;
200922;1400;257,508;
200922;1500;238,595;
200922;1600;238,485;
200922;1700;239,084;
200922;1800;239,924;
200922;1900;239,679;
200922;2000;203,126;
200922;2100;205,65;
200922;2200;224,409;
200922;2300;309,651;
200923;0000;331,676;
200923;0100;84,3116;
200923;0200;13,0821;
200923;0300;339,065;
200923;0400;301,382;
200923;0500;311,499;
200923;0600;317,762;
200923;0700;349,261;
200923;0800;333,884;
200923;0900;200,141;
200923;1000;136,229;
200923;1100;224,395;
200923;1200;352,456;
200923;1300;260,202;
200923;1400;235,817;
200923;1500;230,079;
200923;1600;243,894;
200923;1700;239,588;
200923;1800;238,853;
200923;1900;229,303;
200923;2000;190,824;
200923;2100;197,657;
200923;2200;240,385;
200923;2300;268,597;
200924;0000;232,615;
200924;0100;226,869;
200924;0200;37,5064;
200924;0300;64,5997;
200924;0400;148,442;
200924;0500;1,03814;
200924;0600;217,187;
200924;0700;189,629;
200924;0800;217,584;
200924;0900;240,878;
200924;1000;287,334;
200924;1100;285,604;
200924;1200;253,845;
200924;1300;231,099;
200924;1400;234,983;
200924;1500;241,356;
200924;1600;235,834;
200924;1700;230,078;
200924;1800;231,768;
200924;1900;228,938;
200924;2000;234,109;
200924;2100;243,509;
200924;2200;246,132;
200924;2300;251,782;
200925;0000;253,206;
200925;0100;251,778;
200925;0200;232,65;
200925;0300;225,9;
200925;0400;254,649;
200925;0500;245,64;
200925;0600;208,436;
200925;0700;241,765;
200925;0800;222,241;
200925;0900;225,924;
200925;1000;235,773;
200925;1100;243,754;
200925;1200;243,522;
200925;1300;243,84;
200925;1400;237,908;
200925;1500;236,912;
200925;1600;228,654;
200925;1700;231,608;
200925;1800;237,115;
200925;1900;235,124;
200925;2000;238,213;
200925;2100;235,509;
200925;2200;228,13;
200925;2300;231,412;
200926;0000;237,682;
200926;0100;235,93;
200926;0200;233,834;
200926;0300;234,739;
200926;0400;227,134;
200926;0500;226,883;
200926;0600;208,92;
200926;0700;193,168;
200926;0800;129,412;
200926;0900;250,644;
200926;1000;242,567;
200926;1100;60,1934;
200926;1200;44,1441;
200926;1300;233,702;
200926;1400;304,963;
200926;1500;247,483;
200926;1600;231,988;
200926;1700;236,624;
200926;1800;238,952;
200926;1900;237,045;
200926;2000;233,868;
200926;2100;258,348;
200926;2200;262,27;
200926;2300;327,853;
200927;0000;267,029;
200927;0100;8,49368;
200927;0200;255,435;
200927;0300;136,615;
200927;0400;103,306;
200927;0500;259,853;
200927;0600;106,584;
200927;0700;155,26;
200927;0800;139,029;
200927;0900;353,211;
200927;1000;318,448;
200927;1100;296,344;
200927;1200;73,1359;
200927;1300;204,526;
200927;1400;245,233;
200927;1500;241,738;
200927;1600;241,749;
200927;1700;225,72;
200927;1800;241,943;
200927;1900;236,626;
200927;2000;246,866;
200927;2100;244,181;
200927;2200;316,487;
200927;2300;303,199;
200928;0000;359,402;
200928;0100;131,254;
200928;0200;186,161;
200928;0300;131,454;
200928;0400;134,2;
200928;0500;103,431;
200928;0600;153,361;
200928;0700;159,176;
200928;0800;264,567;
200928;0900;288,47;
200928;1000;274,497;
200928;1100;208,742;
200928;1200;196,782;
200928;1300;198,896;
200928;1400;243,184;
200928;1500;248,184;
200928;1600;241,452;
200928;1700;240,821;
200928;1800;233,421;
200928;1900;219,946;
200928;2000;224,708;
200928;2100;231,1;
200928;2200;230,787;
200928;2300;233,111;
200929;0000;233,393;
200929;0100;237,949;
200929;0200;227,394;
200929;0300;225,334;
200929;0400;158,072;
200929;0500;215,315;
200929;0600;235,393;
200929;0700;233,485;
200929;0800;236,533;
200929;0900;218,059;
200929;1000;129,57;
200929;1100;271,585;
200929;1200;253,506;
200929;1300;240,122;
200929;1400;236,445;
200929;1500;238,412;
200929;1600;249,296;
200929;1700;234,333;
200929;1800;236,019;
200929;1900;236,941;
200929;2000;232,279;
200929;2100;219,92;
200929;2200;225,045;
200929;2300;211,546;
200930;0000;206,217;
200930;0100;207,432;
200930;0200;343,631;
200930;0300;107,762;
200930;0400;287,886;
200930;0500;274,807;
200930;0600;225,416;
200930;0700;254,669;
200930;0800;230,24;
200930;0900;222,582;
200930;1000;235,64;
200930;1100;222,624;
200930;1200;227,68;
200930;1300;239,808;
200930;1400;248,023;
200930;1500;240,27;
200930;1600;233,741;
200930;1700;244,075;
200930;1800;235,753;
200930;1900;237,253;
200930;2000;232,671;
200930;2100;228,162;
200930;2200;226,432;
200930;2300;224,004;
201001;0000;238,743;
201001;0100;217,912;
201001;0200;230,435;
201001;0300;244,503;
201001;0400;236,008;
201001;0500;250,288;
201001;0600;263,032;
201001;0700;261,273;
201001;0800;248,548;
201001;0900;301,115;
201001;1000;247,613;
201001;1100;216,283;
201001;1200;201,76;
201001;1300;244,921;
201001;1400;245,823;
201001;1500;231,789;
201001;1600;235,807;
201001;1700;240,614;
201001;1800;244,473;
201001;1900;238,549;
201001;2000;233,049;
201001;2100;226,276;
201001;2200;225,826;
201001;2300;219,821;
201002;0000;249,992;
201002;0100;22,297;
201002;0200;276,749;
201002;0300;49,0672;
201002;0400;271,995;
201002;0500;8,6778;
201002;0600;285,641;
201002;0700;276,779;
201002;0800;263,453;
201002;0900;269,006;
201002;1000;270,934;
201002;1100;214,433;
201002;1200;206,191;
201002;1300;248,636;
201002;1400;233,22;
201002;1500;233,992;
201002;1600;246,525;
201002;1700;236,584;
201002;1800;242,459;
201002;1900;232,311;
201002;2000;221,215;
201002;2100;215,416;
201002;2200;225,78;
201002;2300;222,629;
201003;0000;209,614;
201003;0100;213,394;
201003;0200;24,9451;
201003;0300;218,707;
201003;0400;324,108;
201003;0500;298,566;
201003;0600;280,362;
201003;0700;132,463;
201003;0800;242,524;
201003;0900;259,505;
201003;1000;239,36;
201003;1100;228,783;
201003;1200;236,017;
201003;1300;235,102;
201003;1400;231,314;
201003;1500;233,787;
201003;1600;226,157;
201003;1700;233,483;
201003;1800;242,183;
201003;1900;237,136;
201003;2000;228,958;
201003;2100;222,327;
201003;2200;217,729;
201003;2300;190,524;
201004;0000;203,401;
201004;0100;236,093;
201004;0200;243,976;
201004;0300;240,054;
201004;0400;272,164;
201004;0500;244,206;
201004;0600;247,593;
201004;0700;37,0465;
201004;0800;176,607;
201004;0900;321,758;
201004;1000;311,444;
201004;1100;204,773;
201004;1200;179,07;
201004;1300;226,993;
201004;1400;209,064;
201004;1500;247,152;
201004;1600;247,178;
201004;1700;240,917;
201004;1800;249,159;
201004;1900;238,408;
201004;2000;237,535;
201004;2100;254,393;
201004;2200;340,179;
201004;2300;18,2338;
201005;0000;279,36;
201005;0100;176,521;
201005;0200;106,857;
201005;0300;155,812;
201005;0400;117,694;
201005;0500;99,1918;
201005;0600;155,074;
201005;0700;135,886;
201005;0800;124,474;
201005;0900;262,438;
201005;1000;145,607;
201005;1100;248,481;
201005;1200;237,632;
201005;1300;235,196;
201005;1400;236,874;
201005;1500;241,035;
201005;1600;251,516;
201005;1700;240,197;
201005;1800;246,551;
201005;1900;234,942;
201005;2000;230,955;
201005;2100;233,69;
201005;2200;214,932;
201005;2300;228,999;
201006;0000;261,635;
201006;0100;253,997;
201006;0200;241,325;
201006;0300;235,112;
201006;0400;252,87;
201006;0500;252,606;
201006;0600;243,415;
201006;0700;270,679;
201006;0800;253,088;
201006;0900;244,574;
201006;1000;321,464;
201006;1100;31,8966;
201006;1200;261,597;
201006;1300;198,008;
201006;1400;221,262;
201006;1500;214,513;
201006;1600;225,389;
201006;1700;234,81;
201006;1800;238,753;
201006;1900;238,378;
201006;2000;221,143;
201006;2100;217,844;
201006;2200;227,026;
201006;2300;104,562;
201007;0000;290,094;
201007;0100;208,355;
201007;0200;281,068;
201007;0300;26,0775;
201007;0400;244,561;
201007;0500;77,4227;
201007;0600;74,0594;
201007;0700;248,562;
201007;0800;289,535;
201007;0900;241,202;
201007;1000;269,177;
201007;1100;301,511;
201007;1200;9,09862;
201007;1300;219,943;
201007;1400;227,425;
201007;1500;237,26;
201007;1600;239,584;
201007;1700;235,771;
201007;1800;243,032;
201007;1900;238,606;
201007;2000;220,213;
201007;2100;217,96;
201007;2200;223,147;
201007;2300;213,679;
201008;0000;36,0254;
201008;0100;296,193;
201008;0200;335,113;
201008;0300;267,9;
201008;0400;347,015;
201008;0500;282,735;
201008;0600;17,1489;
201008;0700;304,208;
201008;0800;317,472;
201008;0900;111,421;
201008;1000;115,427;
201008;1100;234,455;
201008;1200;221,539;
201008;1300;242,903;
201008;1400;234,27;
201008;1500;253,98;
201008;1600;236,29;
201008;1700;246,251;
201008;1800;242,71;
201008;1900;240,272;
201008;2000;219,061;
201008;2100;231,396;
201008;2200;276,802;
201008;2300;325,622;
201009;0000;321,602;
201009;0100;299,844;
201009;0200;0,0123596;
201009;0300;324,679;
201009;0400;346,135;
201009;0500;294,912;
201009;0600;180,442;
201009;0700;144,112;
201009;0800;112,639;
201009;0900;333,103;
201009;1000;54,0242;
201009;1100;240,584;
201009;1200;262,288;
201009;1300;215,9;
201009;1400;234,432;
201009;1500;229,868;
201009;1600;241,436;
201009;1700;235,99;
201009;1800;246,595;
201009;1900;236,719;
201009;2000;220,422;
201009;2100;227,627;
201009;2200;233,462;
201009;2300;251,626;
201010;0000;257,596;
201010;0100;333,392;
201010;0200;330,252;
201010;0300;332,508;
201010;0400;23,9737;
201010;0500;217,793;
201010;0600;199,038;
201010;0700;242,425;
201010;0800;313,557;
201010;0900;359,095;
201010;1000;2,43669;
201010;1100;312,011;
201010;1200;235,692;
201010;1300;235,459;
201010;1400;252,686;
201010;1500;232,211;
201010;1600;238,449;
201010;1700;239,993;
201010;1800;223,933;
201010;1900;227,585;
201010;2000;218,693;
201010;2100;222,124;
201010;2200;232,817;
201010;2300;260,861;
201011;0000;355,869;
201011;0100;345,888;
201011;0200;318,213;
201011;0300;109,308;
201011;0400;141,18;
201011;0500;143,428;
201011;0600;230,729;
201011;0700;109,813;
201011;0800;127,49;
201011;0900;102,609;
201011;1000;41,2577;
201011;1100;173,133;
201011;1200;46,0939;
201011;1300;261,172;
201011;1400;239,786;
201011;1500;239,567;
201011;1600;238,999;
201011;1700;236,113;
201011;1800;232,85;
201011;1900;219,627;
201011;2000;203,252;
201011;2100;186,252;
201011;2200;220,607;
201011;2300;228,859;
201012;0000;19,6985;
201012;0100;25,5211;
201012;0200;39,0316;
201012;0300;241,574;
201012;0400;166,939;
201012;0500;103,718;
201012;0600;196,94;
201012;0700;142,185;
201012;0800;266,954;
201012;0900;269,037;
201012;1000;308,076;
201012;1100;229,657;
201012;1200;4,88549;
201012;1300;276,94;
201012;1400;247,868;
201012;1500;247,415;
201012;1600;236,689;
201012;1700;241,577;
201012;1800;242,353;
201012;1900;242,028;
201012;2000;226;
201012;2100;225,073;
201012;2200;226,013;
201012;2300;233,471;
201013;0000;178,644;
201013;0100;59,4834;
201013;0200;276,793;
201013;0300;261,681;
201013;0400;241,466;
201013;0500;125,425;
201013;0600;227,869;
201013;0700;159,758;
201013;0800;184,556;
201013;0900;251,47;
201013;1000;257,848;
201013;1100;258,239;
201013;1200;242,445;
201013;1300;239,828;
201013;1400;236,879;
201013;1500;240,405;
201013;1600;233,905;
201013;1700;234,397;
201013;1800;231,101;
201013;1900;231,312;
201013;2000;229,797;
201013;2100;232,749;
201013;2200;221,852;
201013;2300;272,75;
201014;0000;248,592;
201014;0100;270,885;
201014;0200;270,601;
201014;0300;243,095;
201014;0400;259,972;
201014;0500;254,412;
201014;0600;261,174;
201014;0700;249,021;
201014;0800;238,46;
201014;0900;229,626;
201014;1000;244,593;
201014;1100;268,357;
201014;1200;253,973;
201014;1300;252,33;
201014;1400;239,847;
201014;1500;234,35;
201014;1600;238,309;
201014;1700;229,449;
201014;1800;238,677;
201014;1900;233,517;
201014;2000;239,998;
201014;2100;235,691;
201014;2200;244,682;
201014;2300;240,41;
201015;0000;359,36;
201015;0100;54,6458;
201015;0200;281,906;
201015;0300;117,016;
201015;0400;308,276;
201015;0500;17,8922;
201015;0600;335,451;
201015;0700;313,303;
201015;0800;240,52;
201015;0900;253,815;
201015;1000;256,99;
201015;1100;240,96;
201015;1200;227,642;
201015;1300;274,413;
201015;1400;251,819;
201015;1500;229,129;
201015;1600;238,235;
201015;1700;232,484;
201015;1800;228,963;
201015;1900;235,408;
201015;2000;235,2;
201015;2100;240,352;
201015;2200;232,522;
201015;2300;229,275;
201016;0000;245,027;
201016;0100;239,656;
201016;0200;234,891;
201016;0300;259,972;
201016;0400;265,016;
201016;0500;263,495;
201016;0600;252,731;
201016;0700;244,534;
201016;0800;260,593;
201016;0900;237,222;
201016;1000;260,981;
201016;1100;240,491;
201016;1200;244,144;
201016;1300;245,344;
201016;1400;245,931;
201016;1500;234,921;
201016;1600;238,289;
201016;1700;233,647;
201016;1800;233,55;
201016;1900;235,458;
201016;2000;228,6;
201016;2100;252,49;
201016;2200;255,627;
201016;2300;257,591;
201017;0000;125,171;
201017;0100;193,541;
201017;0200;278,339;
201017;0300;249,974;
201017;0400;95,5594;
201017;0500;248,109;
201017;0600;244,625;
201017;0700;259,704;
201017;0800;264,603;
201017;0900;240,182;
201017;1000;252,753;
201017;1100;230,058;
201017;1200;231,79;
201017;1300;233,993;
201017;1400;234,058;
201017;1500;234,777;
201017;1600;235,744;
201017;1700;227,264;
201017;1800;231,849;
201017;1900;233,676;
201017;2000;235,213;
201017;2100;236,232;
201017;2200;250,303;
201017;2300;259,275;
201018;0000;263,779;
201018;0100;243,75;
201018;0200;99,6948;
201018;0300;271,125;
201018;0400;246,942;
201018;0500;354,702;
201018;0600;244,83;
201018;0700;239,071;
201018;0800;73,6266;
201018;0900;114,334;
201018;1000;358,992;
201018;1100;304,602;
201018;1200;249,697;
201018;1300;233,203;
201018;1400;235,254;
201018;1500;237,42;
201018;1600;234,078;
201018;1700;236,793;
201018;1800;232,081;
201018;1900;235,085;
201018;2000;218,595;
201018;2100;234,816;
201018;2200;231,961;
201018;2300;216,847;
201019;0000;232,116;
201019;0100;254,059;
201019;0200;220,923;
201019;0300;279,593;
201019;0400;162,659;
201019;0500;249,305;
201019;0600;261,656;
201019;0700;308,909;
201019;0800;236,17;
201019;0900;289,831;
201019;1000;348,727;
201019;1100;82,8549;
201019;1200;236,789;
201019;1300;250,621;
201019;1400;235,603;
201019;1500;242,398;
201019;1600;236,025;
201019;1700;235,743;
201019;1800;239,701;
201019;1900;246,734;
201019;2000;246,669;
201019;2100;212,23;
201019;2200;200,906;
201019;2300;235,854;
201020;0000;196,967;
201020;0100;139,306;
201020;0200;233,688;
201020;0300;277,452;
201020;0400;288,944;
201020;0500;240,886;
201020;0600;134,421;
201020;0700;182,496;
201020;0800;258,294;
201020;0900;171,719;
201020;1000;230,044;
201020;1100;18,9928;
201020;1200;250,101;
201020;1300;221,375;
201020;1400;231,272;
201020;1500;249,685;
201020;1600;245,262;
201020;1700;245,269;
201020;1800;239,124;
201020;1900;232,839;
201020;2000;217,677;
201020;2100;227,012;
201020;2200;196,011;
201020;2300;183,465;
201021;0000;266,027;
201021;0100;335,454;
201021;0200;352,902;
201021;0300;273,31;
201021;0400;242,312;
201021;0500;301,513;
201021;0600;257,098;
201021;0700;268,064;
201021;0800;271,258;
201021;0900;252,125;
201021;1000;236,908;
201021;1100;238,21;
201021;1200;242,468;
201021;1300;239,182;
201021;1400;247,638;
201021;1500;235,362;
201021;1600;235,753;
201021;1700;233,113;
201021;1800;238,802;
201021;1900;239,338;
201021;2000;237,696;
201021;2100;234,313;
201021;2200;239,256;
201021;2300;246,258;
201022;0000;275,716;
201022;0100;266,767;
201022;0200;259,29;
201022;0300;271,936;
201022;0400;243,106;
201022;0500;212,982;
201022;0600;257,976;
201022;0700;16,0688;
201022;0800;305,4;
201022;0900;286,491;
